id,query,user_feedback,extra_results,date_created,num_doc_feedback,extra_results_size
542,Inscreve o imperador d. Pedro II no livro de heróis e heroínas da pátria.,"[{'id': 'PL 8259/2017', 'class': 'r', 'score': '153.59689328203964', 'score_normalized': '1.0'}, {'id': 'PL 10390/2018', 'class': 'r', 'score': '129.1795561320671', 'score_normalized': '0.7498431281863054'}, {'id': 'PL 10440/2018', 'class': 'r', 'score': '127.02839806915814', 'score_normalized': '0.7278044034683353'}, {'id': 'PL 1927/2019', 'class': 'r', 'score': '122.38239638873695', 'score_normalized': '0.680205877892968'}, {'id': 'PL 1397/2019', 'class': 'r', 'score': '122.05162329604602', 'score_normalized': '0.6768170905882968'}, {'id': 'PL 1747/2019', 'class': 'r', 'score': '118.64328632608243', 'score_normalized': '0.6418985034689796'}, {'id': 'PL 4046/2021 (Nº Anterior: PLS 340/2018)', 'class': 'r', 'score': '118.06271454175119', 'score_normalized': '0.6359505157527284'}, {'id': 'PL 4913/2019', 'class': 'r', 'score': '117.99090357917831', 'score_normalized': '0.6352148087569645'}, {'id': 'PL 4387/2021 (Nº Anterior: PLS 148/2017)', 'class': 'r', 'score': '117.99090357917831', 'score_normalized': '0.6352148087569645'}, {'id': 'PL 614/2022', 'class': 'r', 'score': '117.99090357917831', 'score_normalized': '0.6352148087569645'}, {'id': 'PL 3143/2021', 'class': 'r', 'score': '117.9192596437311', 'score_normalized': '0.6344808129626722'}, {'id': 'PL 687/2022 (Nº Anterior: PLS 707/2015)', 'class': 'r', 'score': '117.84778215048688', 'score_normalized': '0.6337485223772887'}]",[],2022-07-06 22:31:29.883023,12,0
549,Torna obrigatória estabelece multas em caso de descumprimento da classificação indicativa para manifestações culturais que agridam os valores da família.,"[{'id': 'PL 7265/2014', 'class': 'r', 'score': '99.61269035616039', 'score_normalized': '1.0'}, {'id': 'INC 1187/2019', 'class': 'r', 'score': '98.41466475069751', 'score_normalized': '0.9682926799220284'}, {'id': 'PL 5001/2019', 'class': 'r', 'score': '96.52378598132677', 'score_normalized': '0.9182480914794343'}, {'id': 'PL 1732/2019', 'class': 'r', 'score': '94.91691591860359', 'score_normalized': '0.8757201662246239'}, {'id': 'INC 3968/2017', 'class': 'r', 'score': '94.17996576165476', 'score_normalized': '0.8562158130611036'}, {'id': 'PL 8873/2017', 'class': 'r', 'score': '93.76984477908826', 'score_normalized': '0.8453614229665748'}, {'id': 'PL 8767/2017', 'class': 'r', 'score': '93.68346684334631', 'score_normalized': '0.8430753175246245'}, {'id': 'PL 2596/2015', 'class': 'r', 'score': '93.48473055406029', 'score_normalized': '0.8378155007838417'}, {'id': 'INC 1934/2011', 'class': 'pr', 'score': '93.35025578255514', 'score_normalized': '0.8342564494554866'}, {'id': 'PL 8744/2017', 'class': 'r', 'score': '92.91045344859532', 'score_normalized': '0.8226165034390448'}, {'id': 'PL 8165/2017', 'class': 'r', 'score': '92.70079775794903', 'score_normalized': '0.8170676904093587'}, {'id': 'PL 895/2022', 'class': 'r', 'score': '92.48034594824736', 'score_normalized': '0.8112331439187781'}]",[],2022-07-06 22:51:20.176582,12,0
552,Estabelece o Dia Nacional do Contador.,"[{'id': 'PL 4005/2012', 'class': 'r', 'score': '42.84291382053597', 'score_normalized': '1.0'}, {'id': 'PL 8202/2014', 'class': 'r', 'score': '38.96770462076399', 'score_normalized': '0.8232693278181598'}, {'id': 'PL 7606/2006', 'class': 'r', 'score': '37.492769516309615', 'score_normalized': '0.7560042437937535'}, {'id': 'PL 1425/2011', 'class': 'r', 'score': '37.11307649555838', 'score_normalized': '0.738688171468144'}, {'id': 'PL 1240/2020', 'class': 'r', 'score': '36.10048572552929', 'score_normalized': '0.6925085103951628'}, {'id': 'PL 5483/2005', 'class': 'r', 'score': '35.724190766519925', 'score_normalized': '0.6753474082156273'}, {'id': 'PL 8697/2017', 'class': 'r', 'score': '35.239727464885284', 'score_normalized': '0.6532532397381264'}, {'id': 'PL 10363/2018', 'class': 'r', 'score': '34.36558724641348', 'score_normalized': '0.6133876788283329'}, {'id': 'PL 4029/2021', 'class': 'r', 'score': '33.1839953419205', 'score_normalized': '0.5595006444101773'}, {'id': 'PL 7232/2017', 'class': 'i', 'score': '33.05379885672395', 'score_normalized': '0.5535629746849267'}, {'id': 'PL 2485/2003', 'class': 'i', 'score': '32.72770945268062', 'score_normalized': '0.5386915195977162'}, {'id': 'PL 2645/2003', 'class': 'r', 'score': '32.673965882112334', 'score_normalized': '0.5362405197000735'}]",[],2022-07-06 22:59:51.776472,12,0
561,Criação de fundos especiais,"[{'id': 'INC 1575/2015', 'class': 'r', 'score': '34.45352844436576', 'score_normalized': '1.0'}, {'id': 'PL 2722/2019', 'class': 'pr', 'score': '30.508356955893547', 'score_normalized': '0.8326396117474257'}, {'id': 'PL 1750/2007', 'class': 'r', 'score': '29.558756493066902', 'score_normalized': '0.7923560644775867'}, {'id': 'PL 9632/2018', 'class': 'i', 'score': '28.98707980666807', 'score_normalized': '0.7681046390401326'}, {'id': 'PL 6651/2006', 'class': 'r', 'score': '28.86346394892712', 'score_normalized': '0.7628606596577022'}, {'id': 'PL 1581/2011', 'class': 'r', 'score': '28.608423153685536', 'score_normalized': '0.7520414274300035'}, {'id': 'PL 252/2019', 'class': 'r', 'score': '28.267303492725706', 'score_normalized': '0.7375705941428725'}, {'id': 'PL 6445/2009', 'class': 'r', 'score': '28.0653351920297', 'score_normalized': '0.7290027807238705'}, {'id': 'INC 5862/2014', 'class': 'r', 'score': '27.852329092979716', 'score_normalized': '0.7199667265139743'}, {'id': 'PL 978/2011', 'class': 'pr', 'score': '26.7649322627514', 'score_normalized': '0.6738376403073555'}, {'id': 'INC 6207/2010', 'class': 'i', 'score': '26.200890152263312', 'score_normalized': '0.6499100856046208'}, {'id': 'INC 5428/2018', 'class': 'i', 'score': '26.18404895004025', 'score_normalized': '0.6491956552811412'}]",[],2022-07-07 15:14:39.130142,12,0
563,Prestação de auxílio financeiro da União,"[{'id': 'PL 8965/2017', 'class': 'r', 'score': '49.642265664861924', 'score_normalized': '1.0'}, {'id': 'PL 2455/2015', 'class': 'r', 'score': '48.73680259242973', 'score_normalized': '0.9712357151423464'}, {'id': 'PL 7781/2010', 'class': 'i', 'score': '48.34807975806251', 'score_normalized': '0.9588869682095988'}, {'id': 'PL 9249/2017', 'class': 'r', 'score': '46.63886935109842', 'score_normalized': '0.9045896517044435'}, {'id': 'INC 366/2007', 'class': 'pr', 'score': '45.91997309068674', 'score_normalized': '0.881752125308101'}, {'id': 'PL 3118/2012', 'class': 'r', 'score': '45.8159847918756', 'score_normalized': '0.8784486785525842'}, {'id': 'PL 6020/2013', 'class': 'r', 'score': '45.50998788947529', 'score_normalized': '0.8687279264488464'}, {'id': 'PL 3410/2015', 'class': 'r', 'score': '44.54164559495146', 'score_normalized': '0.8379661268267163'}, {'id': 'PL 8132/2017', 'class': 'r', 'score': '44.314764637179664', 'score_normalized': '0.8307586893322249'}, {'id': 'PL 6712/2009', 'class': 'pr', 'score': '44.277490006002964', 'score_normalized': '0.8295745680336604'}, {'id': 'PL 3721/2008', 'class': 'r', 'score': '44.17549367133251', 'score_normalized': '0.8263344009697328'}, {'id': 'PL 4839/2005', 'class': 'pr', 'score': '43.82087721361653', 'score_normalized': '0.8150691278564347'}]",[],2022-07-07 15:23:30.44777,12,0
564,Limites de despesas da lei de responsabilidade fiscal,"[{'id': 'PLP 121/2007', 'class': 'r', 'score': '56.436567875959454', 'score_normalized': '1.0'}, {'id': 'PLP 270/2016', 'class': 'r', 'score': '55.08433864918479', 'score_normalized': '0.9608380165269412'}, {'id': 'PLP 186/2021', 'class': 'r', 'score': '54.16499301452285', 'score_normalized': '0.9342127980818891'}, {'id': 'PLP 25/2011', 'class': 'r', 'score': '54.0064998236187', 'score_normalized': '0.9296226682430411'}, {'id': 'PLP 136/2012', 'class': 'r', 'score': '53.85572114088053', 'score_normalized': '0.9252559586907222'}, {'id': 'PLP 536/2018', 'class': 'r', 'score': '53.80822646731558', 'score_normalized': '0.9238804628913558'}, {'id': 'PLP 549/2009', 'class': 'r', 'score': '53.740302675466516', 'score_normalized': '0.9219133182969699'}, {'id': 'PLP 277/2013', 'class': 'r', 'score': '53.49321318598342', 'score_normalized': '0.9147573462828286'}, {'id': 'PLP 53/2019', 'class': 'r', 'score': '53.46734713166643', 'score_normalized': '0.9140082380905057'}, {'id': 'PLP 35/2011', 'class': 'r', 'score': '52.338357364289195', 'score_normalized': '0.8813115046256201'}, {'id': 'PLP 429/2014', 'class': 'r', 'score': '52.31615477738845', 'score_normalized': '0.880668494310468'}, {'id': 'PLP 389/2008', 'class': 'r', 'score': '52.19361510600841', 'score_normalized': '0.8771196162871573'}]",[],2022-07-07 15:25:25.97708,12,0
565,Contingenciamento de recursos,"[{'id': 'PL 10004/2018', 'class': 'pr', 'score': '29.851864387495727', 'score_normalized': '1.0'}, {'id': 'INC 2165/2011', 'class': 'i', 'score': '29.066690575839992', 'score_normalized': '0.962220352818023'}, {'id': 'INC 1245/2003', 'class': 'i', 'score': '27.550445958416148', 'score_normalized': '0.8892642941244088'}, {'id': 'PDC 288/2015', 'class': 'pr', 'score': '26.913289537360598', 'score_normalized': '0.8586066939473868'}, {'id': 'PL 11057/2018', 'class': 'r', 'score': '25.39937784729632', 'score_normalized': '0.7857628870523391'}, {'id': 'INC 605/2015', 'class': 'r', 'score': '25.088291987681632', 'score_normalized': '0.7707945910584094'}, {'id': 'PLP 358/2017', 'class': 'r', 'score': '24.47487197074095', 'score_normalized': '0.7412790984752939'}, {'id': 'PLP 78/2019', 'class': 'r', 'score': '24.360556616685034', 'score_normalized': '0.7357786682780514'}, {'id': 'PLP 260/2019', 'class': 'r', 'score': '23.76239757087167', 'score_normalized': '0.7069974769366298'}, {'id': 'PLP 7/2011', 'class': 'r', 'score': '22.836245247855793', 'score_normalized': '0.6624344674718545'}, {'id': 'PLP 471/2009', 'class': 'r', 'score': '22.836245247855793', 'score_normalized': '0.6624344674718545'}, {'id': 'PLP 136/2004', 'class': 'r', 'score': '22.69948388260646', 'score_normalized': '0.6558540185947457'}]",[],2022-07-07 15:28:32.991418,12,0
571,Critérios para a realização de transferências voluntárias,"[{'id': 'PLP 344/2017', 'class': 'r', 'score': '52.49196836563177', 'score_normalized': '1.0'}, {'id': 'PLP 74/2011', 'class': 'r', 'score': '50.62947249266078', 'score_normalized': '0.9412972361077961'}, {'id': 'PLP 206/2021', 'class': 'r', 'score': '49.130990196771265', 'score_normalized': '0.8940675731115872'}, {'id': 'PLP 364/2013', 'class': 'r', 'score': '48.867532816709655', 'score_normalized': '0.8857638358513564'}, {'id': 'PLP 74/2020', 'class': 'r', 'score': '46.3790747172219', 'score_normalized': '0.8073317864762072'}, {'id': 'PLP 482/2018', 'class': 'r', 'score': '45.69385963576996', 'score_normalized': '0.7857349498197661'}, {'id': 'PL 5641/2016', 'class': 'r', 'score': '45.369388488336796', 'score_normalized': '0.7755081603626609'}, {'id': 'PL 2635/2015', 'class': 'pr', 'score': '45.30040668772607', 'score_normalized': '0.773333969046118'}, {'id': 'PLP 159/2012', 'class': 'pr', 'score': '44.80432089070039', 'score_normalized': '0.7576981720300309'}, {'id': 'PLP 299/2016', 'class': 'r', 'score': '44.75250630514813', 'score_normalized': '0.7560650627029243'}, {'id': 'PL 575/2015', 'class': 'r', 'score': '44.71508790055583', 'score_normalized': '0.7548856969916322'}, {'id': 'PLP 242/2013', 'class': 'r', 'score': '44.577246027353596', 'score_normalized': '0.7505411510227104'}]",[],2022-07-07 15:49:19.468174,12,0
577,Elaboração de proposição que institua o voto facultativo.,"[{'id': 'PEC 322/2013', 'class': 'r', 'score': '46.51999148632294', 'score_normalized': '1.0'}, {'id': 'PEC 356/2013', 'class': 'r', 'score': '46.09834824895939', 'score_normalized': '0.9829386201855365'}, {'id': 'PEC 314/2013', 'class': 'r', 'score': '45.96517035892755', 'score_normalized': '0.9775497075613719'}, {'id': 'PEC 546/2006', 'class': 'r', 'score': '45.85676448192477', 'score_normalized': '0.9731631701340687'}, {'id': 'PDC 640/2017', 'class': 'r', 'score': '45.43737791946364', 'score_normalized': '0.9561931044549123'}, {'id': 'PEC 396/2017', 'class': 'r', 'score': '44.69997815828626', 'score_normalized': '0.926354946776376'}, {'id': 'PEC 159/2012', 'class': 'r', 'score': '44.685554857909686', 'score_normalized': '0.9257713220811443'}, {'id': 'PEC 409/2005', 'class': 'r', 'score': '44.29133104751946', 'score_normalized': '0.9098194424707206'}, {'id': 'PEC 430/2005', 'class': 'r', 'score': '43.777433653469', 'score_normalized': '0.88902508874082'}, {'id': 'PDC 384/2007', 'class': 'r', 'score': '43.57595556489673', 'score_normalized': '0.8808724756100663'}, {'id': 'PEC 328/2013', 'class': 'r', 'score': '43.26948825930717', 'score_normalized': '0.8684715768453353'}, {'id': 'PEC 271/2016', 'class': 'r', 'score': '42.708844523432404', 'score_normalized': '0.845785678268687'}]",[],2022-07-07 16:15:28.499481,12,0
582,dar isenção na compra de automóvel para corretores,"[{'id': 'PL 1702/2022', 'class': 'r', 'score': '62.92876823117127', 'score_normalized': '1.0'}, {'id': 'PL 1359/2007', 'class': 'r', 'score': '62.13923073725692', 'score_normalized': '0.9709693637520281'}, {'id': 'PL 4935/2020', 'class': 'r', 'score': '61.900148917858736', 'score_normalized': '0.9621785243226786'}, {'id': 'PL 7151/2002', 'class': 'r', 'score': '61.15525198579081', 'score_normalized': '0.9347892843641261'}, {'id': 'PL 5810/2005', 'class': 'r', 'score': '60.53643485252588', 'score_normalized': '0.9120358936280353'}, {'id': 'PL 817/2007', 'class': 'r', 'score': '60.517716262066074', 'score_normalized': '0.9113476266427408'}, {'id': 'PL 2258/2015', 'class': 'r', 'score': '60.25673827782218', 'score_normalized': '0.9017516834637139'}, {'id': 'PL 852/2011', 'class': 'r', 'score': '60.016295843263464', 'score_normalized': '0.892910815347819'}, {'id': 'PL 5406/2009', 'class': 'pr', 'score': '58.597710603349555', 'score_normalized': '0.8407506172519571'}, {'id': 'PL 6225/2013', 'class': 'r', 'score': '57.73518546658981', 'score_normalized': '0.809036286149246'}, {'id': 'PL 3055/2008', 'class': 'r', 'score': '56.49930402906533', 'score_normalized': '0.7635939547401107'}, {'id': 'PL 7214/2006', 'class': 'r', 'score': '55.86354614657576', 'score_normalized': '0.7402176667606346'}]",[],2022-07-07 21:05:46.358126,12,0
584,"tributar as exportações
","[{'id': 'PEC 8/2015', 'class': 'r', 'score': '16.545052262877178', 'score_normalized': '1.0'}, {'id': 'PFC 20/2019', 'class': 'i', 'score': '15.29206604134681', 'score_normalized': '0.8671546976558338'}, {'id': 'PL 10011/2018', 'class': 'pr', 'score': '15.015464074009607', 'score_normalized': '0.837828539595594'}, {'id': 'PL 4349/2021', 'class': 'i', 'score': '14.98031080175284', 'score_normalized': '0.8341014857772102'}, {'id': 'PRC 173/2009', 'class': 'i', 'score': '14.924406060366035', 'score_normalized': '0.8281742998717406'}, {'id': 'PL 7366/2002', 'class': 'i', 'score': '14.871631171431524', 'score_normalized': '0.822578950173384'}, {'id': 'INC 98/2015', 'class': 'i', 'score': '14.767973802627182', 'score_normalized': '0.8115888895786276'}, {'id': 'PEC 169/2015', 'class': 'i', 'score': '14.753556405005853', 'score_normalized': '0.8100603144729235'}, {'id': 'PL 440/2003', 'class': 'pr', 'score': '14.739034047983456', 'score_normalized': '0.808520611261316'}, {'id': 'PLP 508/2009', 'class': 'pr', 'score': '14.646628041399772', 'score_normalized': '0.7987234533420269'}, {'id': 'INC 40/2019', 'class': 'i', 'score': '14.581755277993437', 'score_normalized': '0.7918454512375103'}, {'id': 'INC 174/2003', 'class': 'pr', 'score': '14.552243711795267', 'score_normalized': '0.7887165477692364'}]",[],2022-07-07 21:24:21.861728,12,0
588,permitir a dedução de gastos com animais no imposto de renda,"[{'id': 'PL 603/2015', 'class': 'i', 'score': '66.93240747180373', 'score_normalized': '1.0'}, {'id': 'PL 5506/2013', 'class': 'i', 'score': '66.54063792652789', 'score_normalized': '0.9896454464315594'}, {'id': 'PL 5148/2005', 'class': 'i', 'score': '63.66522445586094', 'score_normalized': '0.9136476483064553'}, {'id': 'PL 4945/2020', 'class': 'i', 'score': '63.439490885387826', 'score_normalized': '0.9076814613584283'}, {'id': 'PL 948/2015', 'class': 'r', 'score': '62.144060134898915', 'score_normalized': '0.8734429472577508'}, {'id': 'PL 1358/2019', 'class': 'r', 'score': '61.86430255626614', 'score_normalized': '0.8660488941235523'}, {'id': 'PL 2083/2015', 'class': 'i', 'score': '61.27231759325568', 'score_normalized': '0.8504026038870631'}, {'id': 'PL 8012/2014', 'class': 'i', 'score': '61.25033940763521', 'score_normalized': '0.8498217157014231'}, {'id': 'PL 585/2022', 'class': 'i', 'score': '61.22456019124884', 'score_normalized': '0.8491403654529317'}, {'id': 'PL 3142/2015', 'class': 'i', 'score': '61.13745960255956', 'score_normalized': '0.8468382781102545'}, {'id': 'PL 4683/2016', 'class': 'i', 'score': '61.02751551786753', 'score_normalized': '0.8439324322419258'}, {'id': 'PL 1569/2022', 'class': 'r', 'score': '60.38876615890389', 'score_normalized': '0.8270501489354494'}]",[],2022-07-07 21:40:55.120141,12,0
595,Aumentar a pena do crime de maus-tratos aos animais.,"[{'id': 'PL 8044/2017', 'class': 'r', 'score': '81.72930039263547', 'score_normalized': '1.0'}, {'id': 'PL 371/2020', 'class': 'r', 'score': '81.41996416475793', 'score_normalized': '0.9941316712987606'}, {'id': 'PL 1916/2021', 'class': 'r', 'score': '80.44801430620356', 'score_normalized': '0.9756930897906865'}, {'id': 'PL 1051/2015', 'class': 'r', 'score': '80.10288587194347', 'score_normalized': '0.969145757425904'}, {'id': 'PL 1069/2022', 'class': 'r', 'score': '77.50385348606362', 'score_normalized': '0.9198402607818201'}, {'id': 'PL 46/2021', 'class': 'i', 'score': '76.32120331635544', 'score_normalized': '0.8974045442088111'}, {'id': 'PL 1095/2019', 'class': 'r', 'score': '75.83170399868284', 'score_normalized': '0.8881183932951444'}, {'id': 'PL 1620/2022', 'class': 'pr', 'score': '75.32094057014207', 'score_normalized': '0.8784288470437566'}, {'id': 'PL 1049/2019', 'class': 'r', 'score': '74.92523535756983', 'score_normalized': '0.8709220371492264'}, {'id': 'PL 5224/2020', 'class': 'i', 'score': '74.50719485474225', 'score_normalized': '0.8629915108805902'}, {'id': 'PL 3357/2021', 'class': 'i', 'score': '74.4997626620166', 'score_normalized': '0.8628505168877936'}, {'id': 'PL 269/2019', 'class': 'r', 'score': '74.08736662830052', 'score_normalized': '0.8550270702209148'}]",[],2022-07-08 12:42:09.945565,12,0
599,3-	Reduzir a maioridade penal para menos de 18 anos.,"[{'id': 'PDC 1763/2009', 'class': 'r', 'score': '78.88056122204458', 'score_normalized': '1.0'}, {'id': 'PDC 1144/2004', 'class': 'r', 'score': '76.88625511699449', 'score_normalized': '0.9478418857635703'}, {'id': 'PEC 32/2015', 'class': 'r', 'score': '76.30425038050655', 'score_normalized': '0.9326204162734997'}, {'id': 'PDC 1028/2003', 'class': 'r', 'score': '76.18810808641057', 'score_normalized': '0.9295828870658223'}, {'id': 'PDC 1579/2005', 'class': 'r', 'score': '75.91520764708756', 'score_normalized': '0.9224455813867505'}, {'id': 'PDC 1120/2013', 'class': 'r', 'score': '75.66296842505693', 'score_normalized': '0.9158486391599447'}, {'id': 'PDC 949/2013', 'class': 'r', 'score': '75.34615433875767', 'score_normalized': '0.9075628372647077'}, {'id': 'PEC 223/2012', 'class': 'r', 'score': '74.6020540537832', 'score_normalized': '0.8881019994480961'}, {'id': 'PL 444/2019', 'class': 'i', 'score': '73.67458600419978', 'score_normalized': '0.8638454500857322'}, {'id': 'PDC 1474/2004', 'class': 'r', 'score': '73.62136191141923', 'score_normalized': '0.8624534529874188'}, {'id': 'PEC 25/2015', 'class': 'r', 'score': '72.35834697652376', 'score_normalized': '0.8294211731935704'}, {'id': 'PEC 273/2013', 'class': 'r', 'score': '71.9169256928386', 'score_normalized': '0.8178764551171728'}]","['PEC 321/2001', 'PL 7118/1985', 'PL 1701/1989', 'PL 452/1988']",2022-07-08 13:17:41.053077,12,4
601,"A sentença penal condenatória deve transitar em julgado após a decisão de 2ª instância, com a prisão do condenado.","[{'id': 'PL 1520/2011', 'class': 'pr', 'score': '132.23748541009334', 'score_normalized': '1.0'}, {'id': 'PL 204/2020', 'class': 'r', 'score': '127.26441941391329', 'score_normalized': '0.9176560584734265'}, {'id': 'PL 5935/2019', 'class': 'pr', 'score': '126.90874771110613', 'score_normalized': '0.9117668525145459'}, {'id': 'PL 5832/2016', 'class': 'r', 'score': '124.75781789785714', 'score_normalized': '0.8761517935336303'}, {'id': 'PL 5936/2019', 'class': 'r', 'score': '123.73296165699067', 'score_normalized': '0.8591822414633631'}, {'id': 'PEC 410/2018', 'class': 'r', 'score': '121.2851186202069', 'score_normalized': '0.8186508984162407'}, {'id': 'PL 5973/2019', 'class': 'r', 'score': '120.03872869736186', 'score_normalized': '0.7980131954368519'}, {'id': 'PL 9169/2017', 'class': 'i', 'score': '118.25729320690004', 'score_normalized': '0.7685162171195266'}, {'id': 'PL 5972/2019', 'class': 'r', 'score': '117.47475654341497', 'score_normalized': '0.7555589884581915'}, {'id': 'PL 4658/2009', 'class': 'r', 'score': '117.33453131483438', 'score_normalized': '0.7532371415268095'}, {'id': 'PEC 411/2018', 'class': 'r', 'score': '116.92428129519114', 'score_normalized': '0.7464442287332276'}, {'id': 'PL 6061/2019', 'class': 'r', 'score': '116.87457330727345', 'score_normalized': '0.7456211647212797'}]",['PL 6026/2019'],2022-07-08 13:34:14.243895,12,1
605,Instituir o trabalho obrigatório e forçado do preso.,"[{'id': 'PL 9646/2018', 'class': 'r', 'score': '46.7513628914122', 'score_normalized': '1.0'}, {'id': 'PEC 311/2017', 'class': 'r', 'score': '45.28878534032188', 'score_normalized': '0.9392057888011066'}, {'id': 'PEC 374/2017', 'class': 'r', 'score': '42.99521205949573', 'score_normalized': '0.843870004157935'}, {'id': 'PL 8241/2014', 'class': 'r', 'score': '42.3910524307722', 'score_normalized': '0.818757210624982'}, {'id': 'PL 2617/2007', 'class': 'r', 'score': '42.12011402478723', 'score_normalized': '0.8074952528142233'}, {'id': 'PL 871/2007', 'class': 'r', 'score': '40.965976575459464', 'score_normalized': '0.7595218131872594'}, {'id': 'PL 2536/2011', 'class': 'r', 'score': '40.33551760417502', 'score_normalized': '0.7333158483658174'}, {'id': 'PL 2094/2019', 'class': 'r', 'score': '39.83564890415572', 'score_normalized': '0.7125380623960853'}, {'id': 'PL 4530/2016', 'class': 'r', 'score': '37.017580095973464', 'score_normalized': '0.5954008410775106'}, {'id': 'PL 976/2003', 'class': 'i', 'score': '36.49044782437953', 'score_normalized': '0.573489804206239'}, {'id': 'PL 3054/2011', 'class': 'i', 'score': '36.081899248469355', 'score_normalized': '0.556507875015288'}, {'id': 'PL 7041/2017', 'class': 'i', 'score': '35.83757374431927', 'score_normalized': '0.5463521220505968'}]",[],2022-07-08 14:05:01.368169,12,0
608,Estudo sobre racismo institucional e estrutural. ,"[{'id': 'PL 5885/2019', 'class': 'r', 'score': '58.83335912918933', 'score_normalized': '1.0'}, {'id': 'PL 6066/2019', 'class': 'pr', 'score': '56.846551974869584', 'score_normalized': '0.9296401327464318'}, {'id': 'PRC 245/2014', 'class': 'pr', 'score': '54.116641420999045', 'score_normalized': '0.8329643462883293'}, {'id': 'PL 2819/2020', 'class': 'pr', 'score': '48.1525273565845', 'score_normalized': '0.621753976451996'}, {'id': 'PL 5415/2020', 'class': 'r', 'score': '47.25882821175618', 'score_normalized': '0.5901049293574998'}, {'id': 'PDC 968/2018', 'class': 'pr', 'score': '46.78184810104081', 'score_normalized': '0.5732133768987929'}, {'id': 'PL 3873/2019', 'class': 'r', 'score': '46.603533836007045', 'score_normalized': '0.5668986382036383'}, {'id': 'PDC 965/2018', 'class': 'pr', 'score': '46.43655678483363', 'score_normalized': '0.5609853903429135'}, {'id': 'PRC 193/2013', 'class': 'r', 'score': '46.337978741690335', 'score_normalized': '0.5574943932350168'}, {'id': 'PRC 78/2021', 'class': 'r', 'score': '46.27340139974676', 'score_normalized': '0.5552074811928193'}, {'id': 'INC 2824/2016', 'class': 'pr', 'score': '46.27199604373962', 'score_normalized': '0.5551577125668651'}]",[],2022-07-10 14:04:54.036827,11,0
615,PL para medidas de prevenção à violência sexual contra crianças e adolescentes. ,"[{'id': 'PL 2466/2019', 'class': 'r', 'score': '96.34367526956639', 'score_normalized': '1.0'}, {'id': 'PL 2956/2019', 'class': 'r', 'score': '93.45822269985678', 'score_normalized': '0.949251228279328'}, {'id': 'PL 3537/2019', 'class': 'r', 'score': '92.36800010232324', 'score_normalized': '0.930076607872202'}, {'id': 'PL 2151/2011', 'class': 'r', 'score': '90.94143320432887', 'score_normalized': '0.9049864301265775'}, {'id': 'PL 8026/2010', 'class': 'r', 'score': '90.5639478698534', 'score_normalized': '0.8983472923814974'}, {'id': 'PL 1109/2019', 'class': 'i', 'score': '88.87300049868838', 'score_normalized': '0.8686072429238278'}, {'id': 'PL 10261/2018', 'class': 'r', 'score': '88.29272816807172', 'score_normalized': '0.8584015274144403'}, {'id': 'PL 2791/2021', 'class': 'i', 'score': '86.93050394483727', 'score_normalized': '0.8344429959649866'}, {'id': 'INC 1378/2022', 'class': 'r', 'score': '86.79546942953041', 'score_normalized': '0.832068035494779'}, {'id': 'PL 420/2020', 'class': 'r', 'score': '86.3536542427557', 'score_normalized': '0.8242974769724419'}, {'id': 'PL 3734/2021', 'class': 'r', 'score': '86.21092383061631', 'score_normalized': '0.8217871625838786'}, {'id': 'INC 1034/2022', 'class': 'r', 'score': '85.79131431349514', 'score_normalized': '0.8144071530076523'}]",[],2022-07-10 14:27:39.90108,12,0
624,Incluir motivação política no crime de terrorismo.,"[{'id': 'PL 1378/2015', 'class': 'i', 'score': '50.83705961145701', 'score_normalized': '1.0'}, {'id': 'PL 5773/2013', 'class': 'pr', 'score': '50.48747592558369', 'score_normalized': '0.9859229485700937'}, {'id': 'PL 5065/2016', 'class': 'r', 'score': '50.102540997242166', 'score_normalized': '0.9704223717342668'}, {'id': 'PL 3714/2012', 'class': 'i', 'score': '49.40709909705351', 'score_normalized': '0.9424182863290483'}, {'id': 'PL 7765/2010', 'class': 'i', 'score': '49.38831186258004', 'score_normalized': '0.9416617611346645'}, {'id': 'PL 2294/2015', 'class': 'r', 'score': '49.22719988725774', 'score_normalized': '0.9351740969379786'}, {'id': 'PL 7175/2002', 'class': 'r', 'score': '49.0440313407101', 'score_normalized': '0.927798257748999'}, {'id': 'PL 1594/2015', 'class': 'i', 'score': '48.341017006180195', 'score_normalized': '0.8994892452205224'}, {'id': 'PL 149/2003', 'class': 'r', 'score': '48.21583375933717', 'score_normalized': '0.8944483606621667'}, {'id': 'PL 486/2007', 'class': 'i', 'score': '47.113789812104116', 'score_normalized': '0.8500712059203448'}, {'id': 'PL 3557/2015', 'class': 'i', 'score': '46.51530746245754', 'score_normalized': '0.8259714920140186'}]","['PL 3319/2020', 'PL 5018/2020', 'REQ 8972/2018']",2022-07-11 09:59:37.964918,11,3
